dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,CN,China,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2010-01-01,2010-01,37567,8482.870967741936,7,2.779525727158283,wpp_computed,,2010-01-01,2026-02-01,2026-04-01T00:00:00+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-02-15,2014-02,290,290.0,0,0.22747487952744086,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-02-22,2014-02,235,235.0,0,0.18433309203085727,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-03-01,2014-03,274,274.0,0,0.21492454134661654,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-03-08,2014-03,237,236.99999999999997,0,0.1859018843034603,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-03-15,2014-03,278,278.0,0,0.2180621258918226,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-03-22,2014-03,257,257.0,0,0.20158980702949067,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-03-29,2014-03,241,241.0,0,0.18903946884866638,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-04-05,2014-04,315,315.0,0,0.24708478293497885,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-04-12,2014-04,364,364.0,0,0.28552019361375336,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-04-19,2014-04,383,383.0,0,0.30042372020348224,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-04-26,2014-04,517,517.0,0,0.405532802467886,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-05-03,2014-05,502,501.99999999999994,0,0.3937668604233632,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-05-10,2014-05,438,438.0,0,0.34356550770006583,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-05-17,2014-05,558,558.0,0,0.4376930440562483,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-05-24,2014-05,796,796.0,0,0.6243793244960101,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-05-31,2014-05,1047,1047.0,0,0.8212627547076917,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-06-07,2014-06,1221,1221.0,0,0.9577476824241561,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-06-14,2014-06,1512,1512.0,0,1.1860069580878985,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-06-21,2014-06,1824,1824.0,0,1.4307385526139729,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-06-28,2014-06,2088,2088.0,0,1.6378191325975742,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-07-05,2014-07,2460,2460.0,0,1.9296144953017396,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-07-12,2014-07,3026,3026.0,0,2.3735827084484002,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-07-19,2014-07,3914,3914.0,0,3.07012647748415,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-07-26,2014-07,3508,3508.0,0,2.751661646145733,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-08-02,2014-08,3516,3516.0,0,2.757936815236145,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-08-09,2014-08,3125,3125.0,0,2.4512379259422508,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-08-16,2014-08,2295,2295.0,0,1.800189132811989,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-08-23,2014-08,2680,2680.0,0,2.102181645288074,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-08-30,2014-08,3244,3244.0,0,2.5445810661621313,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-09-06,2014-09,3474,3474.0,0,2.724992177511481,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-09-13,2014-09,3487,3487.0,0,2.735189327283401,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-09-20,2014-09,2585,2585.0,0,2.0276640123394296,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-09-27,2014-09,2079,2079.0,0,1.6307595673708606,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-10-04,2014-10,2244,2244.0,0,1.7601849298606114,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-10-11,2014-10,2436,2436.0,0,1.9107889880305031,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-10-18,2014-10,1843,1843.0,0,1.445642079203702,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-10-25,2014-10,1890,1890.0,0,1.4825086976098731,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-11-01,2014-11,2332,2332.0,0,1.829211789855145,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-11-08,2014-11,2039,2039.0,0,1.5993837219187996,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-11-15,2014-11,2252,2252.0,0,1.7664600989510235,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-11-22,2014-11,2548,2548.0,0,1.9986413552962736,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-11-29,2014-11,2053,2053.0,0,1.610365267827021,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-12-06,2014-12,2333,2333.0,0,1.8299961859914466,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-12-13,2014-12,2468,2468.0,0,1.935889664392152,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-12-20,2014-12,2208,2208.0,0,1.7319466689537566,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2014-12-27,2014-12,1823,1823.0,0,1.4299541564776714,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2015-01-10,2015-01,446,223.0,0,0.3504199116765041,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2015-01-17,2015-01,807,807.0,0,0.6340557594684727,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2015-01-24,2015-01,730,730.0,0,0.5735572545377757,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2015-01-31,2015-01,962,961.9999999999999,0,0.7558384641990963,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2015-02-07,2015-02,1077,1077.0,0,0.8461933741605269,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D048,hand-foot-mouth-disease,Hand-Foot-Mouth Disease,JP,Japan,D048,Hand-Foot-Mouth Disease,手足口病,Viral,2015-02-14,2015-02,1183,1183.0,0,0.9294770302988887,wpp_computed,,2012-09-15,2026-03-28,2026-04-01T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
