dataset_kind,dataset_id,dataset_slug,dataset_name,country_code,country_name,disease_id,disease_name_en,disease_name_zh,category,date,year_month,cases,weekly_equiv_cases,deaths,incidence_rate_per_100k,incidence_rate_source,mortality_rate,coverage_start,coverage_end,generated_at,primary_source_scope,primary_source_label,primary_source_url,primary_source_type,source_scopes,source_labels,source_urls,source_types
disease,D024,dysentery,Dysentery,CN,China,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2010-01-01,2010-01,8949,2020.741935483871,1,0.6621230263885718,wpp_computed,,2010-01-01,2026-02-01,2026-03-21T00:00:00+00:00,cdc_weekly,China CDC Weekly,https://weekly.chinacdc.cn,web,cdc_weekly; nhc; pubmed,China CDC Weekly; National Disease Control and Prevention Administration; PubMed,https://weekly.chinacdc.cn; https://www.ndcpa.gov.cn; https://pubmed.ncbi.nlm.nih.gov,web; web; web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-05-31,2013-05,3,3.0,0,0.0023488211507398608,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-06-07,2013-06,5,5.0,0,0.003914701917899767,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-06-14,2013-06,5,5.0,0,0.003914701917899767,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-06-21,2013-06,4,4.0,0,0.003131761534319814,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-06-28,2013-06,5,5.0,0,0.003914701917899767,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-07-05,2013-07,2,2.0,0,0.001565880767159907,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-07-12,2013-07,4,4.0,0,0.003131761534319814,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-07-19,2013-07,3,3.0,0,0.0023488211507398608,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-07-26,2013-07,2,2.0,0,0.001565880767159907,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-08-02,2013-08,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-08-09,2013-08,6,6.0,0,0.0046976423014797215,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-08-16,2013-08,4,4.0,0,0.003131761534319814,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-08-23,2013-08,3,3.0,0,0.0023488211507398608,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-08-30,2013-08,7,7.0,0,0.005480582685059674,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-09-06,2013-09,3,3.0,0,0.0023488211507398608,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-09-13,2013-09,3,3.0,0,0.0023488211507398608,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-09-20,2013-09,4,4.0,0,0.003131761534319814,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-09-27,2013-09,3,3.0,0,0.0023488211507398608,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-10-04,2013-10,3,3.0,0,0.0023488211507398608,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-10-11,2013-10,2,2.0,0,0.001565880767159907,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-10-18,2013-10,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-10-25,2013-10,1,1.0,0,0.0007829403835799535,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-11-01,2013-11,2,2.0,0,0.001565880767159907,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-11-08,2013-11,2,2.0,0,0.001565880767159907,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-11-15,2013-11,4,4.0,0,0.003131761534319814,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-11-22,2013-11,2,2.0,0,0.001565880767159907,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-11-29,2013-11,1,1.0,0,0.0007829403835799535,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-12-06,2013-12,2,2.0,0,0.001565880767159907,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-12-13,2013-12,4,4.0,0,0.003131761534319814,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-12-20,2013-12,1,1.0,0,0.0007829403835799535,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2013-12-27,2013-12,1,1.0,0,0.0007829403835799535,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-01-03,2014-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-01-10,2014-01,2,2.0,0,0.0015687922726030407,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-01-17,2014-01,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-01-24,2014-01,2,2.0,0,0.0015687922726030407,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-01-31,2014-01,1,1.0,0,0.0007843961363015203,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-02-07,2014-02,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-02-14,2014-02,3,3.0,0,0.002353188408904561,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-02-21,2014-02,1,1.0,0,0.0007843961363015203,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-02-28,2014-02,2,2.0,0,0.0015687922726030407,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-03-07,2014-03,3,3.0,0,0.002353188408904561,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-03-14,2014-03,2,2.0,0,0.0015687922726030407,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-03-21,2014-03,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-03-28,2014-03,2,2.0,0,0.0015687922726030407,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-04-04,2014-04,3,3.0,0,0.002353188408904561,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-04-11,2014-04,2,2.0,0,0.0015687922726030407,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-04-18,2014-04,2,2.0,0,0.0015687922726030407,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-04-25,2014-04,1,1.0,0,0.0007843961363015203,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-05-02,2014-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-05-09,2014-05,1,1.0,0,0.0007843961363015203,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-05-16,2014-05,6,6.0,0,0.004706376817809122,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-05-23,2014-05,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-05-30,2014-05,2,2.0,0,0.0015687922726030407,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
disease,D024,dysentery,Dysentery,JP,Japan,D024,Dysentery,细菌性和阿米巴性痢疾,Bacterial,2014-06-06,2014-06,0,0.0,0,0.0,wpp_computed,,2012-09-14,2026-03-21,2026-03-21T00:00:00+00:00,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web,jp_weekly,JP NIID Weekly,https://id-info.jihs.go.jp/en/surveillance/idwr/rapid/index.html,web
